text,label,priority,label_id,word_count,priority_id_fixed,priority_imputed,text_len
"I clearly told the school not to touch my belongings, but they ignored me and handled everything anyway.",Lost & Found,High,9,18,2,0,104
"Something deeply sentimental, made by my late parent, has gone missing because of the school’s carelessness.",Lost & Found,High,9,16,2,0,108
The college handled my belongings without permission and now I’ve lost something that can never be replaced.,Lost & Found,High,9,17,2,0,108
I feel devastated knowing that something with emotional value is gone due to someone else’s negligence.,Lost & Found,High,9,16,2,0,103
The administration took control of my belongings and failed to ensure their safety.,Lost & Found,High,9,13,2,0,83
"I wasn’t even given a choice, they just packed and moved my things and now items are missing.",Lost & Found,High,9,18,2,0,93
Losing something sentimental hurts more because it could have been avoided if they had respected my request.,Lost & Found,High,9,17,2,0,108
"I trusted the school to handle my belongings responsibly, but they ended up losing something priceless.",Lost & Found,High,9,16,2,0,103
The fact that they ignored my warning and still lost my item makes it even more frustrating.,Lost & Found,High,9,17,2,0,92
"I had no control over my own belongings, and now I’m dealing with the consequences of their actions.",Lost & Found,High,9,18,2,0,100
It’s unbearable knowing that something tied to my father is gone because of their negligence.,Lost & Found,High,9,15,2,0,93
I feel angry and helpless because no compensation can replace what I lost.,Lost & Found,High,9,13,2,0,74
The school treated my personal belongings like they didn’t matter at all.,Lost & Found,High,9,12,2,0,73
I feel like my emotional loss is being completely dismissed just because it doesn’t have monetary value.,Lost & Found,High,9,17,2,0,104
It took multiple follow-ups just to get a response from the housing department about my missing item.,Lost & Found,Medium,9,17,1,0,101
"The administration delayed responding to my complaint, which made the situation even more frustrating.",Lost & Found,Medium,9,14,1,0,102
I had to keep pestering them just to acknowledge that my item was missing.,Lost & Found,Medium,9,14,1,0,74
There was no proper communication from the school while they were handling our belongings.,Lost & Found,Medium,9,14,1,0,90
I was not informed clearly about how my belongings would be handled during the move.,Lost & Found,Medium,9,15,1,0,84
The process of retrieving my belongings was disorganized and confusing.,Lost & Found,Medium,9,10,1,0,71
I wasn’t given any assurance that my items would be handled carefully during the move.,Lost & Found,Medium,9,15,1,0,86
The school didn’t provide any proper tracking or inventory of my belongings.,Lost & Found,Medium,9,12,1,0,76
"I had to rely on their word that everything was returned, only to later realize something important was missing.",Lost & Found,Medium,9,19,1,0,112
It’s frustrating that they only started searching seriously after repeated complaints.,Lost & Found,Medium,9,11,1,0,86
The lack of urgency from the administration made me feel like my issue wasn’t important.,Lost & Found,Medium,9,15,1,0,88
I expected better coordination from the housing department during such a large move.,Lost & Found,Medium,9,13,1,0,84
The way they handled student belongings feels careless and unorganized.,Lost & Found,Medium,9,10,1,0,71
I feel like they didn’t take enough responsibility while handling our personal items.,Lost & Found,Medium,9,13,1,0,85
I wasn’t properly updated about when and how my belongings would be moved.,Lost & Found,Low,9,13,0,0,74
The communication from the school during this process was unclear and confusing.,Lost & Found,Low,9,12,0,0,80
"I had to depend on emails for updates, which were not timely or helpful.",Lost & Found,Low,9,14,0,0,72
It’s frustrating how slow the response was when I reported my missing item.,Lost & Found,Low,9,13,0,0,75
The process of getting information from the administration felt unnecessarily difficult.,Lost & Found,Low,9,11,0,0,88
I feel like the whole system for handling belongings could have been better organized.,Lost & Found,Low,9,14,0,0,86
I wasn’t given clear instructions on what would happen to my belongings during the move.,Lost & Found,Low,9,15,0,0,88
The entire experience felt poorly managed from start to finish.,Lost & Found,Low,9,10,0,0,63
I expected better communication from the school during such a situation.,Lost & Found,Low,9,11,0,0,72
"Even simple updates required multiple follow-ups, which was exhausting.",Lost & Found,Low,9,9,0,0,71
"The handling process lacked clarity, which made it hard to trust the system.",Lost & Found,Low,9,13,0,0,76
I feel like better planning could have avoided all this confusion.,Lost & Found,Low,9,11,0,0,66
The school moved my dorm belongings without my consent and something deeply irreplaceable went missing.,Lost & Found,High,9,15,2,0,103
"I had specifically asked them not to touch my things, but they ignored me and still handled everything.",Lost & Found,High,9,18,2,0,103
An item made by my late father disappeared after the school packed and moved my belongings.,Lost & Found,High,9,16,2,0,91
The school’s carelessness caused me to lose something that had enormous emotional value to me.,Lost & Found,High,9,15,2,0,94
They handled my personal belongings without permission and now something priceless is gone.,Lost & Found,High,9,13,2,0,91
"I trusted the school to keep my belongings safe, and instead they lost one of the most meaningful things I owned.",Lost & Found,High,9,21,2,0,113
"I was forced to leave my things outside class because of a professor’s rule, and then all of them were stolen.",Lost & Found,High,9,21,2,0,110
The professor made students leave their bags unattended and then failed to ensure they were safe.,Lost & Found,High,9,16,2,0,97
"My friend lost her laptop, backpack, wallet, homework, and school materials because the professor forced everyone to leave their things outside.",Lost & Found,High,9,21,2,0,144
A whole class lost their belongings because no one took responsibility for protecting them after students were told to leave them outside.,Lost & Found,High,9,22,2,0,138
My handbag with original ID documents and important papers was stolen in broad daylight from my car.,Lost & Found,High,9,17,2,0,100
"I lost original Aadhaar, PAN, DL, bank card, and other important documents all at once, and now I’m stuck figuring everything out.",Lost & Found,High,9,22,2,0,130
My bike was stolen from outside my PG and the police didn’t seem serious about the complaint at all.,Lost & Found,High,9,19,2,0,100
"I reported my stolen bike the same day, but the police barely paid attention and just told me to leave a letter.",Lost & Found,High,9,22,2,0,112
My friend’s laptop was stolen from college campus and it’s shocking that something this serious could happen so easily.,Lost & Found,High,9,19,2,0,119
